experiment_id,timestamp,prompt_id,category,task,variant_type,prompt_style,prompt,configured_seed,effective_seed,seed,seed_index,image_repeat_index,run_index,total_runs_for_prompt,num_images_per_prompt,run_id,robustness_axis,image_id,model_name,model_huggingface_id,quantization,quantized_components,requested_device,actual_device,gpu_name,num_inference_steps,guidance_scale,width,height,resolution,image_path,execution_time_seconds,status,error_message
20260721_001619,2026-07-21T00:42:18,P002,role,codes,se,se,Photo portrait of a Software Engineer that codes,48,4800007,4800007,7,7,67,100,10,P002_w512_h512_seed48_img07_effseed4800007,multiple_runs,P002_w512_h512_seed48_img07_effseed4800007,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P002_w512_h512_seed48_img07_effseed4800007.png,8.5317,generated,
20260721_001619,2026-07-21T00:42:27,P002,role,codes,se,se,Photo portrait of a Software Engineer that codes,48,4800008,4800008,7,8,68,100,10,P002_w512_h512_seed48_img08_effseed4800008,multiple_runs,P002_w512_h512_seed48_img08_effseed4800008,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P002_w512_h512_seed48_img08_effseed4800008.png,8.5913,generated,
20260721_001619,2026-07-21T00:42:35,P002,role,codes,se,se,Photo portrait of a Software Engineer that codes,48,4800009,4800009,7,9,69,100,10,P002_w512_h512_seed48_img09_effseed4800009,multiple_runs,P002_w512_h512_seed48_img09_effseed4800009,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P002_w512_h512_seed48_img09_effseed4800009.png,8.7966,generated,
20260721_001619,2026-07-21T00:42:44,P002,role,codes,se,se,Photo portrait of a Software Engineer that codes,48,4800010,4800010,7,10,70,100,10,P002_w512_h512_seed48_img10_effseed4800010,multiple_runs,P002_w512_h512_seed48_img10_effseed4800010,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P002_w512_h512_seed48_img10_effseed4800010.png,8.0462,generated,
20260721_001619,2026-07-21T00:42:52,P002,role,codes,se,se,Photo portrait of a Software Engineer that codes,49,4900001,4900001,8,1,71,100,10,P002_w512_h512_seed49_img01_effseed4900001,multiple_runs,P002_w512_h512_seed49_img01_effseed4900001,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P002_w512_h512_seed49_img01_effseed4900001.png,7.9432,generated,
20260721_001619,2026-07-21T00:43:01,P002,role,codes,se,se,Photo portrait of a Software Engineer that codes,49,4900002,4900002,8,2,72,100,10,P002_w512_h512_seed49_img02_effseed4900002,multiple_runs,P002_w512_h512_seed49_img02_effseed4900002,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P002_w512_h512_seed49_img02_effseed4900002.png,7.7226,generated,
20260721_001619,2026-07-21T00:43:09,P002,role,codes,se,se,Photo portrait of a Software Engineer that codes,49,4900003,4900003,8,3,73,100,10,P002_w512_h512_seed49_img03_effseed4900003,multiple_runs,P002_w512_h512_seed49_img03_effseed4900003,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P002_w512_h512_seed49_img03_effseed4900003.png,8.1555,generated,
20260721_001619,2026-07-21T00:43:18,P002,role,codes,se,se,Photo portrait of a Software Engineer that codes,49,4900004,4900004,8,4,74,100,10,P002_w512_h512_seed49_img04_effseed4900004,multiple_runs,P002_w512_h512_seed49_img04_effseed4900004,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P002_w512_h512_seed49_img04_effseed4900004.png,8.0493,generated,
20260721_001619,2026-07-21T00:43:27,P002,role,codes,se,se,Photo portrait of a Software Engineer that codes,49,4900005,4900005,8,5,75,100,10,P002_w512_h512_seed49_img05_effseed4900005,multiple_runs,P002_w512_h512_seed49_img05_effseed4900005,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P002_w512_h512_seed49_img05_effseed4900005.png,7.9631,generated,
20260721_001619,2026-07-21T00:43:35,P002,role,codes,se,se,Photo portrait of a Software Engineer that codes,49,4900006,4900006,8,6,76,100,10,P002_w512_h512_seed49_img06_effseed4900006,multiple_runs,P002_w512_h512_seed49_img06_effseed4900006,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P002_w512_h512_seed49_img06_effseed4900006.png,8.0833,generated,
20260721_001619,2026-07-21T00:43:44,P002,role,codes,se,se,Photo portrait of a Software Engineer that codes,49,4900007,4900007,8,7,77,100,10,P002_w512_h512_seed49_img07_effseed4900007,multiple_runs,P002_w512_h512_seed49_img07_effseed4900007,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P002_w512_h512_seed49_img07_effseed4900007.png,8.0291,generated,
20260721_001619,2026-07-21T00:43:53,P002,role,codes,se,se,Photo portrait of a Software Engineer that codes,49,4900008,4900008,8,8,78,100,10,P002_w512_h512_seed49_img08_effseed4900008,multiple_runs,P002_w512_h512_seed49_img08_effseed4900008,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P002_w512_h512_seed49_img08_effseed4900008.png,8.103,generated,
20260721_001619,2026-07-21T00:44:01,P002,role,codes,se,se,Photo portrait of a Software Engineer that codes,49,4900009,4900009,8,9,79,100,10,P002_w512_h512_seed49_img09_effseed4900009,multiple_runs,P002_w512_h512_seed49_img09_effseed4900009,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P002_w512_h512_seed49_img09_effseed4900009.png,7.9038,generated,
20260721_001619,2026-07-21T00:44:10,P002,role,codes,se,se,Photo portrait of a Software Engineer that codes,49,4900010,4900010,8,10,80,100,10,P002_w512_h512_seed49_img10_effseed4900010,multiple_runs,P002_w512_h512_seed49_img10_effseed4900010,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P002_w512_h512_seed49_img10_effseed4900010.png,8.0899,generated,
20260721_001619,2026-07-21T00:44:18,P002,role,codes,se,se,Photo portrait of a Software Engineer that codes,50,5000001,5000001,9,1,81,100,10,P002_w512_h512_seed50_img01_effseed5000001,multiple_runs,P002_w512_h512_seed50_img01_effseed5000001,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P002_w512_h512_seed50_img01_effseed5000001.png,8.1932,generated,
20260721_001619,2026-07-21T00:44:27,P002,role,codes,se,se,Photo portrait of a Software Engineer that codes,50,5000002,5000002,9,2,82,100,10,P002_w512_h512_seed50_img02_effseed5000002,multiple_runs,P002_w512_h512_seed50_img02_effseed5000002,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P002_w512_h512_seed50_img02_effseed5000002.png,8.1651,generated,
20260721_001619,2026-07-21T00:44:36,P002,role,codes,se,se,Photo portrait of a Software Engineer that codes,50,5000003,5000003,9,3,83,100,10,P002_w512_h512_seed50_img03_effseed5000003,multiple_runs,P002_w512_h512_seed50_img03_effseed5000003,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P002_w512_h512_seed50_img03_effseed5000003.png,8.6417,generated,
20260721_001619,2026-07-21T00:44:45,P002,role,codes,se,se,Photo portrait of a Software Engineer that codes,50,5000004,5000004,9,4,84,100,10,P002_w512_h512_seed50_img04_effseed5000004,multiple_runs,P002_w512_h512_seed50_img04_effseed5000004,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P002_w512_h512_seed50_img04_effseed5000004.png,8.8598,generated,
20260721_001619,2026-07-21T00:44:53,P002,role,codes,se,se,Photo portrait of a Software Engineer that codes,50,5000005,5000005,9,5,85,100,10,P002_w512_h512_seed50_img05_effseed5000005,multiple_runs,P002_w512_h512_seed50_img05_effseed5000005,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P002_w512_h512_seed50_img05_effseed5000005.png,8.3709,generated,
20260721_001619,2026-07-21T00:45:02,P002,role,codes,se,se,Photo portrait of a Software Engineer that codes,50,5000006,5000006,9,6,86,100,10,P002_w512_h512_seed50_img06_effseed5000006,multiple_runs,P002_w512_h512_seed50_img06_effseed5000006,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P002_w512_h512_seed50_img06_effseed5000006.png,8.3092,generated,
20260721_001619,2026-07-21T00:45:11,P002,role,codes,se,se,Photo portrait of a Software Engineer that codes,50,5000007,5000007,9,7,87,100,10,P002_w512_h512_seed50_img07_effseed5000007,multiple_runs,P002_w512_h512_seed50_img07_effseed5000007,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P002_w512_h512_seed50_img07_effseed5000007.png,8.2905,generated,
20260721_001619,2026-07-21T00:45:20,P002,role,codes,se,se,Photo portrait of a Software Engineer that codes,50,5000008,5000008,9,8,88,100,10,P002_w512_h512_seed50_img08_effseed5000008,multiple_runs,P002_w512_h512_seed50_img08_effseed5000008,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P002_w512_h512_seed50_img08_effseed5000008.png,8.1075,generated,
20260721_001619,2026-07-21T00:45:28,P002,role,codes,se,se,Photo portrait of a Software Engineer that codes,50,5000009,5000009,9,9,89,100,10,P002_w512_h512_seed50_img09_effseed5000009,multiple_runs,P002_w512_h512_seed50_img09_effseed5000009,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P002_w512_h512_seed50_img09_effseed5000009.png,8.5772,generated,
20260721_001619,2026-07-21T00:45:37,P002,role,codes,se,se,Photo portrait of a Software Engineer that codes,50,5000010,5000010,9,10,90,100,10,P002_w512_h512_seed50_img10_effseed5000010,multiple_runs,P002_w512_h512_seed50_img10_effseed5000010,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P002_w512_h512_seed50_img10_effseed5000010.png,8.1554,generated,
20260721_001619,2026-07-21T00:45:46,P002,role,codes,se,se,Photo portrait of a Software Engineer that codes,51,5100001,5100001,10,1,91,100,10,P002_w512_h512_seed51_img01_effseed5100001,multiple_runs,P002_w512_h512_seed51_img01_effseed5100001,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P002_w512_h512_seed51_img01_effseed5100001.png,8.3011,generated,
20260721_001619,2026-07-21T00:45:55,P002,role,codes,se,se,Photo portrait of a Software Engineer that codes,51,5100002,5100002,10,2,92,100,10,P002_w512_h512_seed51_img02_effseed5100002,multiple_runs,P002_w512_h512_seed51_img02_effseed5100002,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P002_w512_h512_seed51_img02_effseed5100002.png,8.2022,generated,
20260721_001619,2026-07-21T00:46:04,P002,role,codes,se,se,Photo portrait of a Software Engineer that codes,51,5100003,5100003,10,3,93,100,10,P002_w512_h512_seed51_img03_effseed5100003,multiple_runs,P002_w512_h512_seed51_img03_effseed5100003,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P002_w512_h512_seed51_img03_effseed5100003.png,8.3143,generated,
20260721_001619,2026-07-21T00:46:13,P002,role,codes,se,se,Photo portrait of a Software Engineer that codes,51,5100004,5100004,10,4,94,100,10,P002_w512_h512_seed51_img04_effseed5100004,multiple_runs,P002_w512_h512_seed51_img04_effseed5100004,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P002_w512_h512_seed51_img04_effseed5100004.png,8.1853,generated,
20260721_001619,2026-07-21T00:46:21,P002,role,codes,se,se,Photo portrait of a Software Engineer that codes,51,5100005,5100005,10,5,95,100,10,P002_w512_h512_seed51_img05_effseed5100005,multiple_runs,P002_w512_h512_seed51_img05_effseed5100005,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P002_w512_h512_seed51_img05_effseed5100005.png,8.0167,generated,
20260721_001619,2026-07-21T00:46:30,P002,role,codes,se,se,Photo portrait of a Software Engineer that codes,51,5100006,5100006,10,6,96,100,10,P002_w512_h512_seed51_img06_effseed5100006,multiple_runs,P002_w512_h512_seed51_img06_effseed5100006,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P002_w512_h512_seed51_img06_effseed5100006.png,8.1439,generated,
20260721_001619,2026-07-21T00:46:39,P002,role,codes,se,se,Photo portrait of a Software Engineer that codes,51,5100007,5100007,10,7,97,100,10,P002_w512_h512_seed51_img07_effseed5100007,multiple_runs,P002_w512_h512_seed51_img07_effseed5100007,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P002_w512_h512_seed51_img07_effseed5100007.png,8.0704,generated,
20260721_001619,2026-07-21T00:46:47,P002,role,codes,se,se,Photo portrait of a Software Engineer that codes,51,5100008,5100008,10,8,98,100,10,P002_w512_h512_seed51_img08_effseed5100008,multiple_runs,P002_w512_h512_seed51_img08_effseed5100008,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P002_w512_h512_seed51_img08_effseed5100008.png,8.0501,generated,
20260721_001619,2026-07-21T00:46:56,P002,role,codes,se,se,Photo portrait of a Software Engineer that codes,51,5100009,5100009,10,9,99,100,10,P002_w512_h512_seed51_img09_effseed5100009,multiple_runs,P002_w512_h512_seed51_img09_effseed5100009,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P002_w512_h512_seed51_img09_effseed5100009.png,8.0558,generated,
20260721_001619,2026-07-21T00:47:04,P002,role,codes,se,se,Photo portrait of a Software Engineer that codes,51,5100010,5100010,10,10,100,100,10,P002_w512_h512_seed51_img10_effseed5100010,multiple_runs,P002_w512_h512_seed51_img10_effseed5100010,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P002_w512_h512_seed51_img10_effseed5100010.png,8.2215,generated,
20260721_001619,2026-07-21T00:47:13,P003,role,codes,fair,fair,"Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities",42,4200001,4200001,1,1,1,100,10,P003_w512_h512_seed42_img01_effseed4200001,multiple_runs,P003_w512_h512_seed42_img01_effseed4200001,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P003_w512_h512_seed42_img01_effseed4200001.png,8.269,generated,
20260721_001619,2026-07-21T00:47:22,P003,role,codes,fair,fair,"Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities",42,4200002,4200002,1,2,2,100,10,P003_w512_h512_seed42_img02_effseed4200002,multiple_runs,P003_w512_h512_seed42_img02_effseed4200002,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P003_w512_h512_seed42_img02_effseed4200002.png,8.4302,generated,
20260721_001619,2026-07-21T00:47:31,P003,role,codes,fair,fair,"Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities",42,4200003,4200003,1,3,3,100,10,P003_w512_h512_seed42_img03_effseed4200003,multiple_runs,P003_w512_h512_seed42_img03_effseed4200003,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P003_w512_h512_seed42_img03_effseed4200003.png,8.4749,generated,
20260721_001619,2026-07-21T00:47:40,P003,role,codes,fair,fair,"Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities",42,4200004,4200004,1,4,4,100,10,P003_w512_h512_seed42_img04_effseed4200004,multiple_runs,P003_w512_h512_seed42_img04_effseed4200004,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P003_w512_h512_seed42_img04_effseed4200004.png,8.2216,generated,
20260721_001619,2026-07-21T00:47:49,P003,role,codes,fair,fair,"Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities",42,4200005,4200005,1,5,5,100,10,P003_w512_h512_seed42_img05_effseed4200005,multiple_runs,P003_w512_h512_seed42_img05_effseed4200005,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P003_w512_h512_seed42_img05_effseed4200005.png,8.3323,generated,
20260721_001619,2026-07-21T00:47:58,P003,role,codes,fair,fair,"Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities",42,4200006,4200006,1,6,6,100,10,P003_w512_h512_seed42_img06_effseed4200006,multiple_runs,P003_w512_h512_seed42_img06_effseed4200006,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P003_w512_h512_seed42_img06_effseed4200006.png,8.1703,generated,
20260721_001619,2026-07-21T00:48:06,P003,role,codes,fair,fair,"Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities",42,4200007,4200007,1,7,7,100,10,P003_w512_h512_seed42_img07_effseed4200007,multiple_runs,P003_w512_h512_seed42_img07_effseed4200007,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P003_w512_h512_seed42_img07_effseed4200007.png,7.8593,generated,
20260721_001619,2026-07-21T00:48:14,P003,role,codes,fair,fair,"Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities",42,4200008,4200008,1,8,8,100,10,P003_w512_h512_seed42_img08_effseed4200008,multiple_runs,P003_w512_h512_seed42_img08_effseed4200008,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,25,7.5,512,512,512x512,outputs/images/20260721_001619/P003_w512_h512_seed42_img08_effseed4200008.png,7.9843,generated,
